"index";"Company";"TypeName";"Inches";"screen_size";"resolution_width";"resolution_height";"touchscreen";"IPS_Panel";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"gpu_name";"OpSys";"Weight";"price";"ppi"
1141;"MSI";"Gaming";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1050";"windows";"2.4";60888;141
1142;"HP";"2 in 1 Convertible";13.3;"small";1080;1920;1;0;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";"1.48";86793;166
1143;"HP";"Workstation";15.6;"medium";1080;1920;0;1;"Intel";"Core i7";2.6;8;"SSD";256;0;"Nvidia";" Quadro M1000M";"windows";"2.59";118761;141
1144;"HP";"2 in 1 Convertible";13.3;"small";1440;2560;1;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";"1.48";95851;221
1145;"HP";"Workstation";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Nvidia";" Quadro M1000M";"windows";"2.0";101179;141
1146;"HP";"Ultrabook";12.5;"small";1080;1920;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";"1.26";122381;176
1147;"Dell";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Nvidia";" GeForce 940MX";"windows";"2.18";53807;141
1148;"HP";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";"1.88";84129;141
1149;"Lenovo";"2 in 1 Convertible";14.0;"medium";1440;2560;1;1;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";"1.27";124622;210
1150;"Lenovo";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";" HD Graphics 520";"N/A";"1.9";18062;100
1151;"HP";"Notebook";15.6;"medium";768;1366;0;0;"AMD";"E-Series 7110";1.8;4;"HDD";500;0;"AMD";" Radeon R2 Graphics";"windows";"1.86";15824;100
1152;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i5";2.3;8;"HDD";1024;0;"AMD";" Radeon R5 M330";"N/A";"2.32";31915;141
1153;"Dell";"Gaming";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.8;8;"HDD";1024;0;"Nvidia";" GeForce GTX 1050Ti";"windows";"2.62";63883;141
1154;"Dell";"Notebook";15.6;"medium";2160;3840;1;1;"Intel";"Core i5";2.3;8;"SSD";256;0;"Nvidia";" GeForce 960M";"windows";"2.04";119916;282
1155;"HP";"Notebook";15.6;"medium";1080;1920;0;0;"AMD";"A6-Series A6-9220";2.5;4;"SSD";256;0;"AMD";" Radeon 520";"windows";"1.91";25515;141
1156;"MSI";"Gaming";17.3;"large";1080;1920;0;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1050 Ti";"windows";"2.7";79536;127
1157;"Lenovo";"Ultrabook";14.0;"medium";1080;1920;0;0;"Intel";"Core i7";2.6;12;"SSD";512;0;"Intel";" HD Graphics 520";"windows";"1.4";122491;157
1158;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i5";2.3;8;"Hybrid";1024;0;"AMD";" Radeon R5 M330";"windows";"2.5";42011;141
1159;"HP";"2 in 1 Convertible";13.3;"small";1440;2560;1;0;"Intel";"Core i7";2.6;8;"SSD";512;0;"Intel";" HD Graphics 520";"windows";"1.48";108744;221
1160;"Lenovo";"Ultrabook";14.0;"medium";1080;1920;0;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";"1.7";79867;157
1161;"MSI";"Gaming";14.0;"medium";1080;1920;0;0;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 970M";"windows";"1.7";94252;157
1162;"HP";"Gaming";15.6;"medium";1080;1920;0;1;"Intel";"Core i7";2.8;8;"HDD";1024;0;"Nvidia";" GeForce GTX 1050";"windows";"2.62";47899;141
1163;"Lenovo";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i3";2.0;8;"HDD";1024;0;"Intel";" HD Graphics 520";"windows";"2.2";24456;100
1164;"HP";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"N/A";"2.1";25414;100
1165;"Dell";"Gaming";15.6;"medium";2160;3840;0;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1050 Ti";"windows";"2.62";79813;282
1166;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";"1.95";74059;141
1167;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Nvidia";" GeForce 920MX ";"windows";"2.2";24935;141
1168;"HP";"Notebook";14.0;"medium";768;1366;0;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";32;0;"Intel";" HD Graphics 400";"windows";"1.44";13267;112
1169;"MSI";"Gaming";15.6;"medium";1080;1920;0;1;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";" GeForce GTX 1050";"windows";"2.2";44702;141
1170;"HP";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";"1.96";36177;141
1171;"HP";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";1.8;16;"SSD";512;0;"Intel";" UHD Graphics 620";"windows";"2.1";61752;141
1172;"Asus";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";" HD Graphics";"windows";"2.2";19660;100
1173;"Lenovo";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"N/A";"2.1";21205;100
1174;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";" GeForce 940MX";"N/A";"2.2";37776;141
1175;"Asus";"Notebook";14.0;"medium";1080;1920;0;0;"Intel";"Core i3";2.4;4;"SSD";256;0;"Intel";" HD Graphics 620";"windows";"2";40972;157
1176;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.5;4;"Hybrid";1024;0;"Intel";" HD Graphics 520";"windows";"2.32";43956;141
1177;"Lenovo";"Gaming";15.6;"medium";1080;1920;0;1;"Intel";"Core i7";2.6;16;"SSD";512;0;"Nvidia";" GeForce GTX 960";"windows";"3.31";69530;141
1178;"MSI";"Gaming";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";" GeForce GTX 970M";"windows";"1.91";114732;141
1179;"HP";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i3";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"windows";"2.07";34632;100
1180;"Lenovo";"2 in 1 Convertible";14.0;"medium";1440;2560;1;1;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";"1.36";87219;210
1181;"Lenovo";"Ultrabook";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.7;6;"SSD";256;0;"Nvidia";" GeForce 920M";"windows";"1.54";44276;141
1182;"Dell";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Nvidia";" GeForce GT 940MX";"linux";"1.98";47686;141
1183;"Acer";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Celeron Dual";2.0;4;"HDD";500;0;"Intel";" HD Graphics 500";"windows";"2.1";17742;100
1184;"HP";"Notebook";15.6;"medium";1080;1920;0;1;"Intel";"Core i7";2.6;6;"HDD";1024;0;"Nvidia";" GeForce GTX 960M";"windows";"2.18";42571;141
1185;"Asus";"Gaming";15.6;"medium";1080;1920;0;1;"Intel";"Core i7";2.6;8;"Hybrid";256;1024;"Nvidia";" GeForce GTX 960M";"windows";"2.591";48432;141
1186;"Dell";"2 in 1 Convertible";15.6;"medium";1080;1920;1;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";" HD Graphics 620";"windows";"2.09";62817;141
1187;"Acer";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Nvidia";" GeForce 940MX";"windows";"2.23";36816;141
1188;"Dell";"Ultrabook";13.3;"small";1800;3200;1;0;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";" HD Graphics 520";"linux";"1.23";58555;276
1189;"Acer";"Gaming";17.3;"large";1080;1920;0;1;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1070";"windows";"4.2";138475;127
1190;"Lenovo";"Gaming";15.6;"medium";1080;1920;0;1;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Nvidia";" GeForce GTX 1050";"windows";"2.4";43636;141
1191;"Samsung";"2 in 1 Convertible";12.3;"small";1600;2400;1;1;"Samsung";"Cortex A72&A53";2.0;4;"Flash Storage";32;0;"ARM";" Mali T860 MP4";"other";"1.15";35112;235
1192;"HP";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";" HD Graphics 620";"windows";"1.86";25841;100
1193;"Apple";"Ultrabook";12.0;"small";1440;2304;0;1;"Intel";"Core M";1.1;8;"Flash Storage";256;0;"Intel";" HD Graphics 5300";"macos";"0.920";61965;226
1194;"Dell";"2 in 1 Convertible";13.3;"small";1080;1920;1;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";"1.6";63883;166
1195;"HP";"Notebook";15.6;"medium";1080;1920;0;1;"Intel";"Core i7";2.8;12;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1050";"windows";"2.21";70703;141
1196;"Lenovo";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"AMD";" Radeon R5 M430";"N/A";"1.9";19607;100
1197;"Asus";"Gaming";17.3;"large";1080;1920;0;1;"Intel";"Core i7";2.6;16;"Hybrid";512;1024;"Nvidia";" GeForce GTX 980M";"windows";"4.3";114552;127
1198;"Acer";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Celeron Dual";2.0;4;"HDD";1024;0;"Intel";" HD Graphics 500";"linux";"2.1";14492;100
1199;"MSI";"Gaming";17.3;"large";1080;1920;0;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1060";"windows";"2.43";109165;127
1200;"Dell";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i3";2.0;4;"SSD";128;0;"AMD";" Radeon R7 M440";"windows";"2.3";26587;100
1201;"Lenovo";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i7";2.5;8;"HDD";500;0;"Nvidia";" GeForce 920MX";"N/A";"2.2";33513;100
1203;"Dell";"Ultrabook";13.3;"small";1800;3200;1;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";" HD Graphics 620";"windows";"1.2";142790;276
1204;"Asus";"Gaming";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.6;8;"HDD";1024;0;"Nvidia";" GeForce GTX 1060";"windows";"2.2";62284;141
1205;"Dell";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"AMD";" Radeon R7 M445";"windows";"2.36";47366;141
1206;"HP";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";"1.91";30849;100
1207;"Lenovo";"Notebook";15.6;"medium";768;1366;0;0;"AMD";"E-Series 9000";2.2;4;"HDD";500;0;"AMD";" Radeon R2 Graphics";"windows";"2.2";15931;100
1208;"Acer";"Notebook";17.3;"large";900;1600;0;0;"Intel";"Core i3";2.0;8;"HDD";1024;0;"Nvidia";" GeForce 940MX";"windows";"3.3";33513;106
1209;"Asus";"Gaming";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1070";"windows";"2.2";130483;141
1210;"Apple";"Ultrabook";12.0;"small";1440;2304;0;1;"Intel";"Core M";1.2;8;"Flash Storage";512;0;"Intel";" HD Graphics 515";"macos";"0.920";68145;226
1211;"Asus";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.8;16;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1060";"windows";"2.2";93187;141
1212;"MSI";"Gaming";17.3;"large";1080;1920;0;1;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1060";"windows";"2.43";103842;127
1213;"Dell";"2 in 1 Convertible";15.6;"medium";1080;1920;1;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";"2.191";53227;141
1214;"Asus";"Gaming";17.3;"large";1080;1920;0;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1060";"windows";"2.9";103843;127
1215;"Acer";"Netbook";11.6;"small";768;1366;0;0;"Intel";"Celeron Dual";1.5;2;"SSD";32;0;"Intel";" HD Graphics";"other";"1.3";9271;135
1216;"Acer";"Notebook";17.3;"large";900;1600;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Nvidia";" GeForce 940MX";"windows";"3.3";31861;106
1217;"Lenovo";"Notebook";17.3;"large";900;1600;0;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Intel";" HD Graphics 620";"N/A";"2.8";28718;106
1218;"Lenovo";"Gaming";15.6;"medium";1080;1920;0;1;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 960<U+039C>";"windows";"2.6";67772;141
1219;"Acer";"2 in 1 Convertible";14.0;"medium";1080;1920;1;1;"Intel";"Core i7";1.3;8;"SSD";256;0;"Intel";" HD Graphics 615";"windows";"1.2";61219;157
1220;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;1;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";"2.3";81465;141
1221;"MSI";"Gaming";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1060";"windows";"2.2";78647;141
1222;"HP";"Notebook";15.6;"medium";1080;1920;0;0;"AMD";"A12-Series 9720P";2.7;6;"HDD";1024;0;"AMD";" Radeon 530";"windows";"2.1";28185;141
1223;"Dell";"Ultrabook";12.5;"small";1080;1920;1;0;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";"1.26";91288;176
1224;"Dell";"2 in 1 Convertible";15.0;"medium";1080;1920;1;0;"Intel";"Core i3";2.4;4;"HDD";500;0;"Intel";" HD Graphics 620";"windows";"2.08";27120;147
1225;"Asus";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Pentium Quad";1.6;4;"HDD";1024;0;"Intel";" HD Graphics 405";"windows";"2.65";16464;100
1226;"Dell";"Ultrabook";13.3;"small";1800;3200;1;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";"1.29";78695;276
1227;"Dell";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Intel";" HD Graphics 520";"linux";"2.18";27805;100
1228;"Lenovo";"Gaming";15.6;"medium";1080;1920;1;1;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";" GeForce GTX 960M";"windows";"2.6";54825;141
1229;"MSI";"Gaming";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1050";"windows";"2.2";61219;141
1230;"Lenovo";"Netbook";12.5;"small";1080;1920;1;1;"Intel";"Core i7";2.5;16;"SSD";512;0;"Intel";" HD Graphics 520";"windows";"1.3";87912;176
1231;"Razer";"Gaming";14.0;"medium";1080;1920;0;0;"Intel";"Core i7";2.8;16;"SSD";1024;0;"Nvidia";" GeForce GTX 1060";"windows";"1.95";186427;157
1232;"Dell";"Notebook";15.6;"medium";768;1366;1;0;"Intel";"Core i3";2.4;8;"HDD";1024;0;"Intel";" HD Graphics 620";"windows";"2.3";24989;100
1233;"MSI";"Gaming";17.3;"large";1080;1920;0;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1060";"windows";"2.7";85141;127
1234;"Apple";"Ultrabook";11.6;"small";768;1366;0;0;"Intel";"Core i5";1.6;4;"Flash Storage";256;0;"Intel";" HD Graphics 6000";"macos";"1.08";51096;135
1235;"HP";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";" HD Graphics 520";"windows";"2.1";25468;141
1236;"HP";"Ultrabook";14.0;"medium";1440;2560;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";"1.54";117120;210
1237;"Dell";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"windows";"2.24";39267;100
1238;"MSI";"Gaming";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 960M";"windows";"2.3";62284;141
1239;"Lenovo";"Notebook";13.3;"small";1080;1920;0;1;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";" HD Graphics 620";"windows";"1.4";79867;166
1240;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;0;"AMD";"A12-Series 9720P";3.6;6;"SSD";256;0;"AMD";" Radeon 530";"windows";"2.2";31839;141
1241;"Asus";"Ultrabook";13.3;"small";1080;1920;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";"1.45";68198;166
1242;"Acer";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";" HD Graphics 520";"linux";"2.4";19277;100
1243;"Dell";"2 in 1 Convertible";17.3;"large";1080;1920;1;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Nvidia";" GeForce 940MX";"windows";"2.77";95851;127
1244;"HP";"Notebook";14.0;"medium";1080;1920;0;0;"Intel";"Core i5";2.3;4;"SSD";256;0;"Intel";" HD Graphics 520";"windows";"1.54";58607;157
1246;"Dell";"Notebook";14.0;"medium";768;1366;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";" HD Graphics 620";"windows";"1.6";46620;112
1247;"Asus";"Gaming";15.6;"medium";1080;1920;0;1;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1070";"windows";"2.34";123876;141
1248;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";" HD Graphics 620";"N/A";"2.3";30529;141
1249;"Dell";"2 in 1 Convertible";13.3;"small";1800;3200;1;0;"Intel";"Core i5";1.2;8;"SSD";256;0;"Intel";" HD Graphics 615";"windows";"1.24";96597;276
1250;"Dell";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Pentium Quad";1.6;4;"HDD";500;0;"Intel";" HD Graphics";"linux";"2.2";17263;100
1251;"HP";"Notebook";15.6;"medium";768;1366;0;0;"AMD";"A6-Series 9220";2.5;4;"HDD";500;0;"AMD";" Radeon R4 Graphics";"windows";"1.86";21259;100
1252;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i3";2.3;6;"SSD";128;0;"Nvidia";" GeForce 920MX";"windows";"2.4";30316;141
1253;"Lenovo";"Notebook";14.0;"medium";1080;1920;0;1;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";"1.9";57116;157
1254;"Dell";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Pentium Quad";1.6;4;"HDD";500;0;"Intel";" HD Graphics";"windows";"2.2";23656;100
1255;"Asus";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Celeron Dual";1.1;4;"HDD";1024;0;"Intel";" HD Graphics 500";"windows";"2";18062;100
1256;"Asus";"Gaming";17.3;"large";1080;1920;0;1;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";" GeForce GTX 970M";"windows";"4.0";101232;127
1257;"Dell";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";" HD Graphics 520";"windows";"2.29";26107;100
1258;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.5;8;"Hybrid";1024;0;"AMD";" Radeon R5 M330";"windows";"2.32";47686;141
1259;"MSI";"Gaming";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 960M";"windows";"2.4";65481;141
1260;"Lenovo";"2 in 1 Convertible";14.0;"medium";1080;1920;1;0;"Intel";"Core i5";2.3;4;"SSD";128;0;"Intel";" HD Graphics 520";"windows";"1.8";44383;157
1261;"Asus";"Ultrabook";13.3;"small";1080;1920;0;1;"Intel";"Core M";0.9;8;"SSD";512;0;"Intel";" HD Graphics 515";"windows";"1.2";38841;166
1262;"Dell";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i3";2.4;6;"HDD";1024;0;"Intel";" HD Graphics 620";"windows";"2.3";24456;100
1263;"Acer";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";" HD Graphics 400";"linux";"2.4";15398;100
1264;"Dell";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Celeron Dual";1.6;2;"HDD";500;0;"Intel";" HD Graphics";"windows";"2.20";20193;100
1265;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;1;"Intel";"Core i7";2.6;8;"HDD";1024;0;"Nvidia";" GeForce GTX 960M";"windows";"2.6";47899;141
1266;"HP";"Notebook";15.6;"medium";1080;1920;0;0;"AMD";"A9-Series 9410";2.9;6;"Hybrid";1024;0;"AMD";" Radeon R7 M440";"windows";"2.04";29303;141
1267;"Dell";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"AMD";" Radeon R5 M430";"linux";"2.3";42943;100
1268;"HP";"Netbook";11.6;"small";768;1366;0;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";32;0;"Intel";" HD Graphics 400";"windows";"1.17";11136;135
1269;"Asus";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i7";2.5;4;"HDD";500;0;"Nvidia";" GeForce 920M";"windows";"2.2";38379;100
1270;"Lenovo";"2 in 1 Convertible";14.0;"medium";1080;1920;1;1;"Intel";"Core i7";2.5;4;"SSD";128;0;"Intel";" HD Graphics 520";"windows";"1.8";33993;157
1271;"Lenovo";"2 in 1 Convertible";13.3;"small";1800;3200;1;1;"Intel";"Core i7";2.5;16;"SSD";512;0;"Intel";" HD Graphics 520";"windows";"1.3";79867;276
1272;"Lenovo";"Notebook";14.0;"medium";768;1366;0;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";64;0;"Intel";" HD Graphics";"windows";"1.5";12201;112
1273;"HP";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i7";2.5;6;"HDD";1024;0;"AMD";" Radeon R5 M330";"windows";"2.19";40706;100
1274;"Asus";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";" HD Graphics";"windows";"2.2";19660;100
1275;"Asus";"Ultrabook";13.3;"small";1080;1920;0;1;"Intel";"Core M";0.9;8;"SSD";512;0;"Intel";" HD Graphics 515";"windows";"1.2";38841;166
1276;"Dell";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i3";2.4;6;"HDD";1024;0;"Intel";" HD Graphics 620";"windows";"2.3";24456;100
1277;"Acer";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";" HD Graphics 400";"linux";"2.4";15398;100
1278;"Dell";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Celeron Dual";1.6;2;"HDD";500;0;"Intel";" HD Graphics";"windows";"2.20";20193;100
1279;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;1;"Intel";"Core i7";2.6;8;"HDD";1024;0;"Nvidia";" GeForce GTX 960M";"windows";"2.6";47899;141
1280;"HP";"Notebook";15.6;"medium";1080;1920;0;0;"AMD";"A9-Series 9410";2.9;6;"Hybrid";1024;0;"AMD";" Radeon R7 M440";"windows";"2.04";29303;141
1281;"Dell";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"AMD";" Radeon R5 M430";"linux";"2.3";42943;100
1282;"HP";"Netbook";11.6;"small";768;1366;0;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";32;0;"Intel";" HD Graphics 400";"windows";"1.17";11136;135
1283;"Asus";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i7";2.5;4;"HDD";500;0;"Nvidia";" GeForce 920M";"windows";"2.2";38379;100
1284;"Lenovo";"2 in 1 Convertible";14.0;"medium";1080;1920;1;1;"Intel";"Core i7";2.5;4;"SSD";128;0;"Intel";" HD Graphics 520";"windows";"1.8";33993;157
1285;"Lenovo";"2 in 1 Convertible";13.3;"small";1800;3200;1;1;"Intel";"Core i7";2.5;16;"SSD";512;0;"Intel";" HD Graphics 520";"windows";"1.3";79867;276
1286;"Lenovo";"Notebook";14.0;"medium";768;1366;0;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";64;0;"Intel";" HD Graphics";"windows";"1.5";12201;112
1287;"HP";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i7";2.5;6;"HDD";1024;0;"AMD";" Radeon R5 M330";"windows";"2.19";40706;100
1288;"Asus";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";" HD Graphics";"windows";"2.2";19660;100
1289;"Asus";"Ultrabook";13.3;"small";1080;1920;0;1;"Intel";"Core M";0.9;8;"SSD";512;0;"Intel";" HD Graphics 515";"windows";"1.2";38841;166
1290;"Dell";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i3";2.4;6;"HDD";1024;0;"Intel";" HD Graphics 620";"windows";"2.3";24456;100
1291;"Acer";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";" HD Graphics 400";"linux";"2.4";15398;100
1292;"Dell";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Celeron Dual";1.6;2;"HDD";500;0;"Intel";" HD Graphics";"windows";"2.20";20193;100
1293;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;1;"Intel";"Core i7";2.6;8;"HDD";1024;0;"Nvidia";" GeForce GTX 960M";"windows";"2.6";47899;141
1294;"HP";"Notebook";15.6;"medium";1080;1920;0;0;"AMD";"A9-Series 9410";2.9;6;"Hybrid";1024;0;"AMD";" Radeon R7 M440";"windows";"2.04";29303;141
1295;"Dell";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"AMD";" Radeon R5 M430";"linux";"2.3";42943;100
